offer_id,source,url,title,price_amount,price_currency,price_per_m2,property_type,market_type,city,district,street,lat,lon,area_m2,rooms,floor,max_floor,year_built,building_type,ownership,agent,agency,phone,description,features,json_raw,posted_at,updated_at,first_seen,last_seen
4yDhC,otodom,https://www.otodom.pl/pl/oferta/elegancki-apartament-z-tarasem-marina-nad-motlawa-ID4yDhC,Elegancki apartament z tarasem- Marina nad Motławą,2360000.0,PLN,,,secondary,Gdańsk,Śródmieście,ul. Szafarnia,54.349772,18.6605355,93.5,3,,,,,,,,,"<p><strong>ELEGANCKI APARTAMENT 93,50m2 Z DUŻYM TUŻ PRZY NARINIE !!<br><br>WYSOKI STANDARD WYKOŃCZENIA - DUŻY BALKON  - SZAFARNIA NAD MOTŁAWĄ !<br><br>MIESZKANIE: </strong>Na sprzedaż przestronny, jasny, komfortowy 3-pokojowe apartament o powierzchni 93,50 m2. Nieruchomość usytuowana jest na pierwszym piętrze prestiżowego apartamentowca przy słynnej ulicy Szafarnia. Mieszkanie zostało w całości wykończone w wysokim standardzie, co gwarantuje przyszłemu nabywcy gotowość do zamieszkania. Ten apartament jest doskonały do zamieszkania dla osób, które pragną cieszyć się unikalną atmosferą życia nad samą Mariną.<br>W skład tej wyjątkowej nieruchomości wchodzą:<br><br>- przestronny, świetnie doświetlony salon z jadalnią i z wyjściem na taras,<br>- kuchnia z zabudową i kompletnym wyposażeniem w sprzęt AGD,<br>- 2 przestronne sypialnie z szafami w zabudowie,<br>- łazienka z prysznicem typu walk-in, <br>- osobne WC<br>- ustawny przedpokój z dodatkowymi szafami.<br><br>Niewątpliwym atutem mieszkania jest doskonałe położenie nieruchomości. Mieszkając w tym miejscu możemy natychmiast poczuć się jak u siebie. Szafarnia jest to doskonała oferta dla osób ceniących prestiżowe w bliskiej odległości ulicy Długi Targ.</p><br/>
<p>Mieszkanie zaprojektowana tak, by jak najlepiej wykorzystać przestrzeń. Panoramiczne okna sprawiają, że mieszkanie jest świetnie doświetlone, jasne i ciepłe. Mieszkanie wykończone ze smakiem z materiałów wysokiej jakości. Uwagę przykuwa piękna drewniana podłoga.<br><br>Do mieszkania przynależą dwa miejsca w hali garażowej dodatkowo płatne 150.000 złotych.<br><br><strong>BUDYNEK: </strong>Mieszkanie znajduje się w kameralnym, pięciopiętrowym apartamentowcu, będącym częścią prestiżowej inwestycji. Budynek zachwyca reprezentacyjną klatką schodową, wykończoną w eleganckim stylu.<br>Niewątpliwym atutem lokalizacji jest bezpośrednie sąsiedztwo przystani jachtowej i malowniczego nabrzeża Motławy.<br><br>Dla komfortu i bezpieczeństwa mieszkańców apartamentowiec jest monitorowany i posiada kontrolę dostępu. Do dyspozycji właścicieli jest nowoczesna, cichobieżna winda oraz miejsca postojowe w hali garażowej. Cały obiekt jest zadbany oraz monitorowany.</p><br/>
<p><strong>LOKALIZACJA: </strong>Nieruchomość położona jest w sercu gdańskiego Śródmieścia, tuż obok Mariny Gdańsk, Filharmonii Bałtyckiej, Wyspy Spichrzów oraz licznych atrakcji turystycznych, kulturalnych i gastronomicznych. Ul. Szafarnia to jedna z najbardziej prestiżowych i pożądanych lokalizacji w Gdańsku - oferuje bezpośredni dostęp do tętniącego życiem Starego Miasta, a jednocześnie zapewnia spokój i komfort codziennego życia.<br><br>W promieniu kilkuset metrów znajdują się sklepy, restauracje, kawiarnie, przystanki komunikacji miejskiej (tramwaje i autobusy), a także liczne miejsca do spacerów i wypoczynku nad wodą.</p><br/>
<p><strong>DOSKONAŁĄ OFERTA - ZACHĘCAM DO UMÓWIENIA SIĘ NA PREZENTACJĘ ORAZ ZAKUPU APARTAMENTU!</strong></p><br><br><strong>KUP Z NAMI - KORZYSTNIE I BEZPIECZNIE!</strong><br><br>- <strong>0% prowizji od Kupującego</strong> (dotyczy ofert oznaczonych znaczkiem KUP bez prowizji) i żadnych dodatkowych lub ukrytych kosztów<br>- gwarantujemy <strong>bezpieczny zakup</strong> i najlepszą cenę<br>- oferujemy skuteczną i bezpłatną <strong>pomoc w uzyskaniu kredytu</strong><br>- zapewniamy <strong>fachowe doradztwo</strong> przy zakupie pod inwestycję<br><br>","['domofon / wideofon', 'drzwi / okna antywłamaniowe', 'garaż/miejsce parkingowe', 'internet', 'monitoring / ochrona', 'taras', 'telefon', 'telewizja kablowa', 'teren zamknięty', 'winda']",,2025-10-17T20:50:35+02:00,,2025-10-23 16:19:51.506405,2025-10-23 16:19:51.506405
4ulgQ,otodom,https://www.otodom.pl/pl/oferta/linea-ID4ulgQ,"Linea, mieszkania od Allcon, ceny - Kiedrowskiego, Jasień, Gdańsk, pomorskie",12052.0,PLN,,,,Gdańsk,,Kiedrowskiego,54.343558217352,18.569280584571,99.0,4,,,,,,,,,"Linea – odkryj tę wyjątkową inwestycję od Allcon! Nowoczesne mieszkania już od 40 m² przy Kiedrowskiego, Jasień, Gdańsk, pomorskie. Doskonała lokalizacja, komfortowe rozwiązania i wysoki standard życia!","['Miejsce parkingowe naziemne', 'Miejsce parkingowe podziemne', 'Windy']",,2025-01-14T09:03:17+01:00,,2025-10-23 16:19:51.506405,2025-10-23 16:19:51.506405
4vLQ8,otodom,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-99m2-balkon-bez-prowizji-ID4vLQ8,4-pokojowe mieszkanie 99m2 + balkon Bez Prowizji,1324665.0,PLN,,,primary,Gdańsk,,Kiedrowskiego,54.343558217352,18.569280584571,99.8,4,,,,,,,,,"<ul><li>4-pokojowe mieszkanie<strong> numer A.1.1</strong>  na 1. piętrze w budynku A w Inwestycji Linea Dewelopera Allcon</li><li>Park w dolince (7 minut spacerem)</li><li>Przystanek tramwajowy (3 minuty spacerem)</li><li>Biedronka (9 minut spacerem)</li><li>Galeria Morena, Cinema1 (5 minut samochodem)</li><li>Wjazd na Obwodnicę Trójmiasta (5 minut samochodem)</li></ul><br/><strong>Linea - poznaj inwestycję</strong><br/><p><strong>Mieszkania z planowanym terminem odbioru w tym roku.</strong></p><p><strong>Zalety osiedla: </strong></p><ul><li>doskonała lokalizacja, tuż przy al. Adamowicza, z łatwym dostępem do komunikacji miejskiej (100 m do tramwaju), co zapewnia wygodne połączenia z całą aglomeracją,</li><li>usługi na terenie osiedla (sklepy, kawiarnie, restauracje),</li><li>bogata infrastruktura: duży plac zabaw (realizacja w tym roku) oraz ponad 7000 mkw. terenów rekreacyjnych w „Dolinie Potoku” (realizacja w tym roku) – idealne miejsce na spacery z psem czy pikniki,</li><li>mała architektura wpisana w przestrzeń osiedla, liczne ławki oraz skwery wyposażone w stojaki rowerowe, zachęcające do aktywnego spędzania czasu poza domem,</li><li>blisko do szkół i przedszkoli,</li><li>dobrze doświetlone mieszkania.</li></ul><p><strong>Inwestycja Linea</strong> składa się z sześciu 4- i 5-pokojowych budynków, w których zaplanowano <strong>54 mieszkania</strong>. W ofercie znajdują się lokale 1-, 2-, 3-, 4- i 5-pokojowe o metrażu od 40 do 101 m². Na parterze zaplanowano <strong>ogródki</strong>, natomiast na piętrze – <strong>przeszklone balkony</strong>. </p><p>Na terenie inwestycji uwzględniono miejsca postojowe w hali garażowej, miejsca postojowe naziemne oraz miejsca parkingowe dla gości. Do dyspozycji mieszkańców będą także lokale usługowe. Atrakcyjnym elementem osiedla będzie <strong>Dolinka Potoku</strong>, czyli przestrzeń rekreacyjna o pow. 7000 m², która zostanie podzielona na dwie części. W pierwszej części znajdzie się <strong>rozbudowany plac zabaw</strong>, natomiast w drugiej – miejsca przeznaczone do odpoczynku i aktywności. </p><p>W strefach wejścia do budynków zaplanowano <strong>małe dziedzińce z ławkami i stojakami rowerowymi</strong>. W ofercie osiedla Linea jest także 27 domów w zabudowie szeregowej. Domy mają powierzchnię od 137 do 185 m² i posiadają jedno- lub dwustanowiskowy garaż oraz własny ogródek. </p><br/><strong>Linea - lokalizacja</strong><br/><br/>Piecki-Migowo, ul. Kiedrowskiego<br/><ul><li>5,8 km do centrum</li><li>6 min. spacerem do przystanku autobusowego</li><li>6 min. spacerem do przystanku tramwajowego</li><li>dojazd do centrum: 1 min samochodem</li></ul>Istotne punkty w okolicy inwestycji<ul><li>Przystanek autobusowy (387 m, 6 minut spacerem)</li><li>Przystanek tramwajowy (375 m, 6 minut spacerem)</li><li>Przedszkole (425 m, 7 minut spacerem)</li><li>Restauracja (517 m, 8 minut spacerem)</li><li>Kawiarnia (519 m, 8 minut spacerem)</li><li>Szkoła Podstawowa (732 m, 11 minut spacerem)</li><li>Piekarnia (728 m, 11 minut spacerem)</li><li>Apteka (728 m, 11 minut spacerem)</li><li>Sklep: Biedronka (870 m, 12 minut spacerem)</li><li>Weterynarz (918 m, 13 minut spacerem)</li></ul><br/>","['balkon', 'garaż/miejsce parkingowe', 'oddzielna kuchnia', 'winda']",,2025-06-09T11:25:20+02:00,,2025-10-23 16:19:51.506405,2025-10-23 16:19:51.506405
4ulwo,otodom,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-51m2-balkon-bezposrednio-ID4ulwo,2-pokojowe mieszkanie 51m2 + balkon Bezpośrednio,703920.0,PLN,,,primary,Gdańsk,,Kiedrowskiego,54.343558217352,18.569280584571,51.16,2,,,,,,,,,"<ul><li>2-pokojowe mieszkanie<strong> numer B.3.10</strong>  na 3. piętrze w budynku B w Inwestycji Linea Dewelopera Allcon</li><li>Park w dolince (7 minut spacerem)</li><li>Przystanek tramwajowy (3 minuty spacerem)</li><li>Biedronka (9 minut spacerem)</li><li>Galeria Morena, Cinema1 (5 minut samochodem)</li><li>Wjazd na Obwodnicę Trójmiasta (5 minut samochodem)</li></ul><br/><strong>Linea - poznaj inwestycję</strong><br/><p><strong>Mieszkania z planowanym terminem odbioru w tym roku.</strong></p><p><strong>Zalety osiedla: </strong></p><ul><li>doskonała lokalizacja, tuż przy al. Adamowicza, z łatwym dostępem do komunikacji miejskiej (100 m do tramwaju), co zapewnia wygodne połączenia z całą aglomeracją,</li><li>usługi na terenie osiedla (sklepy, kawiarnie, restauracje),</li><li>bogata infrastruktura: duży plac zabaw (realizacja w tym roku) oraz ponad 7000 mkw. terenów rekreacyjnych w „Dolinie Potoku” (realizacja w tym roku) – idealne miejsce na spacery z psem czy pikniki,</li><li>mała architektura wpisana w przestrzeń osiedla, liczne ławki oraz skwery wyposażone w stojaki rowerowe, zachęcające do aktywnego spędzania czasu poza domem,</li><li>blisko do szkół i przedszkoli,</li><li>dobrze doświetlone mieszkania.</li></ul><p><strong>Inwestycja Linea</strong> składa się z sześciu 4- i 5-pokojowych budynków, w których zaplanowano <strong>54 mieszkania</strong>. W ofercie znajdują się lokale 1-, 2-, 3-, 4- i 5-pokojowe o metrażu od 40 do 101 m². Na parterze zaplanowano <strong>ogródki</strong>, natomiast na piętrze – <strong>przeszklone balkony</strong>. </p><p>Na terenie inwestycji uwzględniono miejsca postojowe w hali garażowej, miejsca postojowe naziemne oraz miejsca parkingowe dla gości. Do dyspozycji mieszkańców będą także lokale usługowe. Atrakcyjnym elementem osiedla będzie <strong>Dolinka Potoku</strong>, czyli przestrzeń rekreacyjna o pow. 7000 m², która zostanie podzielona na dwie części. W pierwszej części znajdzie się <strong>rozbudowany plac zabaw</strong>, natomiast w drugiej – miejsca przeznaczone do odpoczynku i aktywności. </p><p>W strefach wejścia do budynków zaplanowano <strong>małe dziedzińce z ławkami i stojakami rowerowymi</strong>. W ofercie osiedla Linea jest także 27 domów w zabudowie szeregowej. Domy mają powierzchnię od 137 do 185 m² i posiadają jedno- lub dwustanowiskowy garaż oraz własny ogródek. </p><br/><strong>Linea - lokalizacja</strong><br/><br/>Piecki-Migowo, ul. Kiedrowskiego<br/><ul><li>5,8 km do centrum</li><li>6 min. spacerem do przystanku autobusowego</li><li>6 min. spacerem do przystanku tramwajowego</li><li>dojazd do centrum: 1 min samochodem</li></ul>Istotne punkty w okolicy inwestycji<ul><li>Przystanek autobusowy (387 m, 6 minut spacerem)</li><li>Przystanek tramwajowy (375 m, 6 minut spacerem)</li><li>Przedszkole (425 m, 7 minut spacerem)</li><li>Restauracja (517 m, 8 minut spacerem)</li><li>Kawiarnia (519 m, 8 minut spacerem)</li><li>Szkoła Podstawowa (732 m, 11 minut spacerem)</li><li>Piekarnia (728 m, 11 minut spacerem)</li><li>Apteka (728 m, 11 minut spacerem)</li><li>Sklep: Biedronka (870 m, 12 minut spacerem)</li><li>Weterynarz (918 m, 13 minut spacerem)</li></ul><br/>","['balkon', 'garaż/miejsce parkingowe', 'winda']",,2025-01-14T09:20:08+01:00,,2025-10-23 16:19:51.506405,2025-10-23 16:19:51.506405
4ulv4,otodom,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-60m2-balkon-ID4ulv4,3-pokojowe mieszkanie 60m2 + balkon,881344.0,PLN,,,primary,Gdańsk,,Kiedrowskiego,54.343558217352,18.569280584571,60.9,3,,,,,,,,,"<ul><li>3-pokojowe mieszkanie<strong> numer B.4.8</strong>  na 4. piętrze w budynku B w Inwestycji Linea Dewelopera Allcon</li><li>Park w dolince (7 minut spacerem)</li><li>Przystanek tramwajowy (3 minuty spacerem)</li><li>Biedronka (9 minut spacerem)</li><li>Galeria Morena, Cinema1 (5 minut samochodem)</li><li>Wjazd na Obwodnicę Trójmiasta (5 minut samochodem)</li></ul><br/><strong>Linea - poznaj inwestycję</strong><br/><p><strong>Mieszkania z planowanym terminem odbioru w tym roku.</strong></p><p><strong>Zalety osiedla: </strong></p><ul><li>doskonała lokalizacja, tuż przy al. Adamowicza, z łatwym dostępem do komunikacji miejskiej (100 m do tramwaju), co zapewnia wygodne połączenia z całą aglomeracją,</li><li>usługi na terenie osiedla (sklepy, kawiarnie, restauracje),</li><li>bogata infrastruktura: duży plac zabaw (realizacja w tym roku) oraz ponad 7000 mkw. terenów rekreacyjnych w „Dolinie Potoku” (realizacja w tym roku) – idealne miejsce na spacery z psem czy pikniki,</li><li>mała architektura wpisana w przestrzeń osiedla, liczne ławki oraz skwery wyposażone w stojaki rowerowe, zachęcające do aktywnego spędzania czasu poza domem,</li><li>blisko do szkół i przedszkoli,</li><li>dobrze doświetlone mieszkania.</li></ul><p><strong>Inwestycja Linea</strong> składa się z sześciu 4- i 5-pokojowych budynków, w których zaplanowano <strong>54 mieszkania</strong>. W ofercie znajdują się lokale 1-, 2-, 3-, 4- i 5-pokojowe o metrażu od 40 do 101 m². Na parterze zaplanowano <strong>ogródki</strong>, natomiast na piętrze – <strong>przeszklone balkony</strong>. </p><p>Na terenie inwestycji uwzględniono miejsca postojowe w hali garażowej, miejsca postojowe naziemne oraz miejsca parkingowe dla gości. Do dyspozycji mieszkańców będą także lokale usługowe. Atrakcyjnym elementem osiedla będzie <strong>Dolinka Potoku</strong>, czyli przestrzeń rekreacyjna o pow. 7000 m², która zostanie podzielona na dwie części. W pierwszej części znajdzie się <strong>rozbudowany plac zabaw</strong>, natomiast w drugiej – miejsca przeznaczone do odpoczynku i aktywności. </p><p>W strefach wejścia do budynków zaplanowano <strong>małe dziedzińce z ławkami i stojakami rowerowymi</strong>. W ofercie osiedla Linea jest także 27 domów w zabudowie szeregowej. Domy mają powierzchnię od 137 do 185 m² i posiadają jedno- lub dwustanowiskowy garaż oraz własny ogródek. </p><br/><strong>Linea - lokalizacja</strong><br/><br/>Piecki-Migowo, ul. Kiedrowskiego<br/><ul><li>5,8 km do centrum</li><li>6 min. spacerem do przystanku autobusowego</li><li>6 min. spacerem do przystanku tramwajowego</li><li>dojazd do centrum: 1 min samochodem</li></ul>Istotne punkty w okolicy inwestycji<ul><li>Przystanek autobusowy (387 m, 6 minut spacerem)</li><li>Przystanek tramwajowy (375 m, 6 minut spacerem)</li><li>Przedszkole (425 m, 7 minut spacerem)</li><li>Restauracja (517 m, 8 minut spacerem)</li><li>Kawiarnia (519 m, 8 minut spacerem)</li><li>Szkoła Podstawowa (732 m, 11 minut spacerem)</li><li>Piekarnia (728 m, 11 minut spacerem)</li><li>Apteka (728 m, 11 minut spacerem)</li><li>Sklep: Biedronka (870 m, 12 minut spacerem)</li><li>Weterynarz (918 m, 13 minut spacerem)</li></ul><br/>","['balkon', 'garaż/miejsce parkingowe', 'winda']",,2025-01-14T09:20:27+01:00,,2025-10-23 16:19:51.506405,2025-10-23 16:19:51.506405
4yDh9,otodom,https://www.otodom.pl/pl/oferta/240144-ID4yDh9,240144,240144570000.0,PLN,,,secondary,Gdańsk,Strzyża,ul. Henryka Rodakowskiego,54.3863925,18.5696147,36.0,2,,,,,,,,,"<strong>Na sprzedaż - słoneczne 2-pokojowe mieszkanie z widokiem na Zatokę Gdańską</strong><br><br><strong>Gdańsk, VII Dwór - ul. Rodakowskiego 1C</strong><br><br>Na sprzedaż kameralne, eleganckie i bardzo słoneczne 2-pokojowe mieszkanie, położone w jednej z najbardziej zielonych i spokojnych dzielnic Gdańska - VII Dwór, przy ulicy Rodakowskiego 1C, pomiędzy Wrzeszczem a Oliwą.<br>Z okien rozciąga się piękny widok na Zatokę Gdańską.<br><br><strong>Opis mieszkania</strong><br><br>Powierzchnia mieszkania to ok.36m2, na którą składają się:<br><br><strong>przestronny, widny salon z wyjściem na balkon,</strong><br><strong>sypialnia z dużą szafą typu „komandor”,</strong><br><strong>kuchnia w pełni wyposażona w sprzęt AGD,</strong><br><strong>łazienka z wanną i WC,</strong><br><strong>przedpokój z zabudową ubraniową.</strong><br><br>Mieszkanie jest w pełni umeblowane i wyposażone - gotowe do zamieszkania.<br>Znajduje się na 6. piętrze w bloku z windą. Budynek jest ocieplony, z zadbaną klatką schodową zabezpieczoną domofonem.<br><br> Wyposażenie i standard<br><strong>okna PCV z roletami,</strong><br><strong>oświetlenie LED,</strong><br><strong>kompletne AGD (lodówka, pralka, kuchenka gazowa z piekarnikiem, odkurzacz, żelazko)</strong>,<br><strong>meble w bardzo dobrym stanie,</strong><br><strong>telewizor, regały, komody, stół z krzesłami, łóżko z materacem, fotel rozkładany, toaletka.</strong><br><br>Mieszkanie jest czyste, zadbane, jasne i funkcjonalne - idealne dla singla lub pary.<br><br>Lokalizacja<br><br>VII Dwór to spokojna, pełna zieleni dzielnica Gdańska, położona między Wrzeszczem a Oliwą.<br>Tuż naprzeciwko budynku znajduje się wejście do Trójmiejskiego Parku Krajobrazowego - idealne miejsce do spacerów i rekreacji.<br><br><strong>W okolicy:</strong><br>market, poczta, fryzjer, przychodnia, apteka, biblioteka, korty tenisowe,<br>przystanek autobusowy - ok. 200 m,<br>przystanek tramwajowy - ok. 600 m,<br>stacja PKM - ok. 600 m,<br>SKM Wrzeszcz, Oliwa, Zaspa - szybki dojazd,<br>Uniwersytet Gdański - ok. 1 km.<br>Świetna komunikacja z całym Trójmiastem!<br><br><br><br> Atuty nieruchomości<br>widok na Zatokę Gdańską,<br>wyjątkowo słoneczne i ciepłe,<br>doskonała lokalizacja - cisza, zieleń i bliskość centrum,<br>gotowe do wprowadzenia bez dodatkowych nakładów.<br><br>Możliwość dokupienia garażu !!<br><br>Informacja:<br>Treść ogłoszenia nie stanowi oferty w rozumieniu art. 66 Kodeksu Cywilnego.","['balkon', 'domofon / wideofon', 'garaż/miejsce parkingowe', 'internet', 'monitoring / ochrona', 'rolety antywłamaniowe', 'telefon', 'telewizja kablowa']",,2025-10-17T20:38:25+02:00,,2025-10-23 16:19:51.506405,2025-10-23 16:19:51.506405
4uKjc,otodom,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-balkon-bez-prowizji-ID4uKjc,2-pokojowe mieszkanie 43m2 + balkon Bez Prowizji,905004.0,PLN,,,primary,Gdańsk,Siedlce,ul. Legnicka,54.356460652119,18.627955903531,43.72,2,,,,,,,,,"<ul><li>2-pokojowe mieszkanie<strong> numer E.1.16</strong>  na 1. piętrze w budynku E w Inwestycji ODEApark Dewelopera Yareal Polska</li><li>Ponadstandardowa wysokość pomieszczeń</li><li>Pokój klubowy z salą fitness</li><li>Stacja pogodowa z czujnikiem jakości powietrza, poidło dla ptaków i budka dla motyli</li><li>Stacja naprawy rowerów</li><li>Park Śródmieście (12 minut spacerem)</li><li>Przystanek autobusowy (2 minuty spacerem), przystanek tramwajowy (10 minut spacerem)</li><li>Biedronka (6 minut samochodem)</li><li>CH Forum Gdańsk, Kino Helios (9 minut samochodem)</li></ul><br/><strong>ODEApark - poznaj inwestycję</strong><br/><p>Inwestycja Odea Park obejmuje <strong>pięć kameralnych, trzypoziomowych budynków</strong> rozlokowanych w taki sposób, by zapewniać mieszkańcom poczucie intymności i spokoju. W ofercie dostępnych będzie łącznie <strong>120 apartamentów o powierzchni od 27 do 160 mkw.</strong> Mieszkania posiadają wysokie sufity, duże okna i przemyślane układy, dzięki czemu wyróżniają się świetną ekspozycją na światło słoneczne. Do wszystkich apartamentów przewidziano, w zależności od kondygnacji,<strong> przynależny balkon, taras lub ogródek</strong>. Niektóre z mieszkań zostaną wyposażone także w <strong>antresole</strong>. </p><p>Do dyspozycji mieszkańców przeznaczony będzie <strong>wspólny budynek</strong>, wewnątrz które znajdzie się:</p><ul><li><strong>pokój klubowy </strong>– przestronny salon z sofami, stołem, pianinem, kącikiem zabaw dla dzieci i aneksem kuchennym</li><li><strong>sala fitness </strong>– utrzymana w estetyce „zen”, wyposażona w drabinki oraz akcesoria do aktywności typu joga, pilates czy stretching. </li></ul><p><strong>Przestrzenie otwarte</strong> zostaną zaaranżowane w duchu „eko” – wzbogaci je zastana roślinność i naturalnie zróżnicowany teren. W inwestycji dostępne będą <strong>ogrody deszczowe</strong>, zielone dachy, panele fotowoltaiczne, miejsca rekreacyjne, stacja pogodowa z czujnikiem jakości powietrza, poidełka dla ptaków czy <strong>budki dla motyli.</strong> Dla najmłodszych nie zabraknie <strong>placu zabaw </strong>wykorzystującego zalety ukształtowania terenu. </p><p>Na terenie osiedla zaprojektowano też<strong> trzy parkingi </strong>ze 146 miejscami parkingowymi oraz stację naprawy rowerów. Do każdego mieszania przynależeć będzie <strong>komórka lokatorska.</strong> </p><br/><strong>ODEApark - lokalizacja</strong><br/><br/>Siedlce, ul. Legnicka<br/><ul><li>2,3 km do centrum</li><li>11 min. spacerem do przystanku tramwajowego</li><li>4 min. samochodem do przystanku autobusowego</li><li>7 min. samochodem do stacji SKM</li><li>dojazd do centrum: 12 min samochodem</li></ul>Istotne punkty w okolicy inwestycji<ul><li>Park (737 m, 8 minut spacerem)</li><li>Szkoła Podstawowa (748 m, 9 minut spacerem)</li><li>Przystanek tramwajowy (860 m, 11 minut spacerem)</li><li>Kawiarnia (898 m, 11 minut spacerem)</li><li>Przedszkole (978 m, 14 minut spacerem)</li></ul><br/>","['balkon', 'garaż/miejsce parkingowe', 'winda']",,2025-02-03T10:32:24+01:00,,2025-10-23 16:19:51.506405,2025-10-23 16:19:51.506405
4wuPL,otodom,https://www.otodom.pl/pl/oferta/nadmotlawie-apartments-ID4wuPL,"Nadmotławie Apartments, mieszkania od ROBYG Gdańsk, ceny - ul. Sienna Grobla, Śródmieście, Gdańsk, pomorskie",17263.0,PLN,,,,Gdańsk,Śródmieście,ul. Sienna Grobla,54.355176161803,18.667151874625,97.0,4,,,,,,,,,"Nadmotławie Apartments – odkryj tę wyjątkową inwestycję od ROBYG Gdańsk! Nowoczesne mieszkania już od 25 m² przy ul. Sienna Grobla, Śródmieście, Gdańsk, pomorskie. Doskonała lokalizacja, komfortowe rozwiązania i wysoki standard życia!","['Miejsce parkingowe naziemne', 'Miejsce parkingowe podziemne', 'Windy']",,2025-03-19T06:37:33+01:00,,2025-10-23 16:19:51.506405,2025-10-23 16:19:51.506405
4vSGK,otodom,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-76m2-loggia-bez-prowizji-ID4vSGK,3-pokojowe mieszkanie 76m2 + loggia Bez Prowizji,1567225.0,PLN,,,primary,Gdańsk,Śródmieście,ul. Sienna Grobla,54.355176161803,18.667151874625,76.45,3,,,,,,,,,"<ul><li>3-pokojowe mieszkanie<strong> numer J_2M32</strong>  na 2. piętrze w budynku J w Inwestycji Nadmotławie Apartments Dewelopera Grupa ROBYG Gdańsk</li><li>Strefa fitness</li><li>Lobby z portierem</li><li>Gdańska Starówka (14 minut pieszo)</li><li>Tereny spacerowe wzdłuż Motławy (7 minut spacerem)</li><li>Przystanek tramwajowy (7 minut pieszo))</li><li>Muzeum II Wojny Światowej (12 minut pieszo)</li><li>Akademia Muzyczna im. Stanisława Moniuszki (14 minut pieszo)</li></ul><br/><strong>Nadmotławie Apartments - poznaj inwestycję</strong><br/><p>Nadmotławie Apartments to<strong> luksusowa inwestycja nad Motławą</strong>, skierowana do osób, które cenią sobie komfort, liczne udogodnienia oraz dobrą lokalizację, blisko najważniejszych punktów. Dostępne mieszkania wyróżniają się zróżnicowanymi metrażami oraz przemyślanymi układami i wyposażone są w wyjątkowe<strong> tarasy dachowe</strong> i przeszklone balkony z widokiem na rzekę oraz panoramę Starego Miasta. Dodatkowo mieszkania posiadają <strong>inteligentne rozwiązania</strong> Robyg Smart House Gold. Na terenie inwestycji zadbano też o reprezentacyjne lobby z portierem oraz strefę fitness. W częściach wspólnych uwzględniono energooszczędne oświetlenie LED, natomiast o bezpieczeństwo zadba zautomatyzowany system przeciwpożarowy.</p><br/><strong>Nadmotławie Apartments - lokalizacja</strong><br/><br/>Nabrzeże ""Polskiego Haka"", ul. Sienna Grobla<br/><ul><li>1,1 km do centrum</li><li>9 min. spacerem do przystanku tramwajowego</li><li>9 min. spacerem do przystanku autobusowego</li><li>10 min. samochodem do stacji SKM</li><li>dojazd do centrum: 8 min samochodem</li></ul>Istotne punkty w okolicy inwestycji<ul><li>Przystanek tramwajowy (606 m, 9 minut spacerem)</li><li>Przystanek autobusowy (606 m, 9 minut spacerem)</li></ul><br/>","['garaż/miejsce parkingowe', 'oddzielna kuchnia', 'winda']",,2025-06-16T15:39:27+02:00,,2025-10-23 16:19:51.506405,2025-10-23 16:19:51.506405
