offer_url,offer_id,page_idx
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-56m2-2-ogrodki-ID4uC2H,4uC2H,1
https://www.otodom.pl/pl/oferta/1-pokojowy-apartament-inwestycyjny-35m2-balkon-ID4uEVs,4uEVs,1
https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-dobra-lokalizacja-ID4yGJL,4yGJL,1
https://www.otodom.pl/pl/oferta/gotowe-4-pokoje-garaz-w-cenie-12min-centrum-taras-11m2-zobacz-ID4yEqm,4yEqm,1
https://www.otodom.pl/pl/oferta/murapol-portovo-apartamenty-inwestycyjne-ID4uEMB,4uEMB,1
https://www.otodom.pl/pl/oferta/2-pokojowy-apartament-inwestycyjny-33m2-balkon-ID4uEP8,4uEP8,1
https://www.otodom.pl/pl/oferta/1-pokojowy-apartament-inwestycyjny-34m2-ogrodek-ID4uEMY,4uEMY,1
https://www.otodom.pl/pl/oferta/nadmorski-apartament-2-pok-we-wrzeszczu-gotowy-ID4uAM4,4uAM4,1
https://www.otodom.pl/pl/oferta/gd-3-pok-64m2-po-remoncie-sztukateria-balkon-piwnica-parking-ID4yxDe,4yxDe,1
https://www.otodom.pl/pl/oferta/apartament-30-20m2-komorka-prestizowe-osiedle-ID4yjrw,4yjrw,1
https://www.otodom.pl/pl/oferta/duze-mieszkanie-blisko-plazy-ID4yGNP,4yGNP,1
https://www.otodom.pl/pl/oferta/3-pokoje-pod-wynajem-dla-rodzinyblisko-centrumparkingwinda-ID4yGMe,4yGMe,1
https://www.otodom.pl/pl/oferta/kusocinskiego-budynek-b-ID4v0in,4v0in,1
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-70m2-balkon-bezposrednio-ID4vuZi,4vuZi,1
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-73m2-balkon-bez-prowizji-ID4vuZa,4vuZa,1
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-balkon-ID4v205,4v205,1
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-38m2-balkon-ID4vuYs,4vuYs,1
https://www.otodom.pl/pl/oferta/osiedle-synteza-ID4ub6a,4ub6a,1
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-69m2-loggia-bez-prowizji-ID4ya0q,4ya0q,1
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-53m2-loggia-ID4uujM,4uujM,1
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-42m2-loggia-bez-prowizji-ID4uuj6,4uuj6,1
https://www.otodom.pl/pl/oferta/apartament-gotowy-do-wprowadzenia-nadmorski-dwor-ID4yEvI,4yEvI,1
https://www.otodom.pl/pl/oferta/garnizon-piekne-mieszkanie-2-pok-ID4ymHT,4ymHT,1
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-46m2-balkon-bez-prowizji-ID4ubsW,4ubsW,1
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-38m2-balkon-ID4y9Nr,4y9Nr,1
https://www.otodom.pl/pl/oferta/mieszkanie-z-ogrodem-w-kameralnej-inwestycji-borkowo-ID4yGKP,4yGKP,1
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-z-ogrodkiem-bez-posrednikow-ID4y6t9,4y6t9,1
https://www.otodom.pl/pl/oferta/ekskluzywny-apartament-pomiedzy-oliwa-i-strzyza-ID4uXzp,4uXzp,1
