offer_url,offer_id,page_idx
https://gratka.pl/nieruchomosci/mieszkanie-gdansk-ujescisko-lostowice-wielkopolska/ob/45082943,gratka-45082943,1,gratka
https://gratka.pl/nieruchomosci/mieszkanie-gdansk-orunia-sw-wojciech-lipce-grabowa/ob/45096919,gratka-45096919,1,gratka
https://gratka.pl/nieruchomosci/mieszkanie-gdansk-oliwa-pawla-gdanca/ob/45069827,gratka-45069827,1,gratka
https://gratka.pl/nieruchomosci/mieszkanie-gdansk-ujescisko-lostowice-wielkopolska/ob/45082851,gratka-45082851,1,gratka
https://gratka.pl/nieruchomosci/mieszkanie-gdansk-letnica-letnicka-3/ob/41950817,gratka-41950817,1,gratka
https://gratka.pl/nieruchomosci/mieszkanie-gdansk-srodmiescie-jaskolcza/ob/38096449,gratka-38096449,1,gratka
https://gratka.pl/nieruchomosci/mieszkanie-gdansk-orunia-gorna-gdansk-poludnie-borkowska/ob/44570165,gratka-44570165,1,gratka
https://gratka.pl/nieruchomosci/mieszkanie-gdansk-ujescisko-lostowice-wielkopolska/ob/45082767,gratka-45082767,1,gratka
https://gratka.pl/nieruchomosci/mieszkanie-gdansk-ujescisko-lostowice-wielkopolska/ob/45082739,gratka-45082739,1,gratka
https://gratka.pl/nieruchomosci/mieszkanie-gdansk-ujescisko-lostowice-wielkopolska/ob/45082845,gratka-45082845,1,gratka
https://gratka.pl/nieruchomosci/mieszkanie-gdansk-ujescisko-lostowice-wielkopolska/ob/45082819,gratka-45082819,1,gratka
https://gratka.pl/nieruchomosci/mieszkanie-gdansk-piecki-migowo-dolne-migowo/ob/44184237,gratka-44184237,1,gratka
https://gratka.pl/nieruchomosci/mieszkanie-gdansk-chelm-ptasia-22/ob/45038521,gratka-45038521,1,gratka
https://gratka.pl/nieruchomosci/mieszkanie-gdansk-chelm-ptasia-22/ob/45038507,gratka-45038507,1,gratka
https://gratka.pl/nieruchomosci/mieszkanie-gdansk-zabianka-wejhera-jelitkowo-tysiaclecia-chlopska/ob/44462207,gratka-44462207,1,gratka
https://gratka.pl/nieruchomosci/mieszkanie-gdansk-srodmiescie-stepkarska/ob/41980145,gratka-41980145,1,gratka
https://gratka.pl/nieruchomosci/mieszkanie-gdansk-srodmiescie-stepkarska/ob/41980157,gratka-41980157,1,gratka
https://gratka.pl/nieruchomosci/mieszkanie-gdansk-piecki-migowo-franciszka-rakoczego/ob/37109985,gratka-37109985,1,gratka
https://gratka.pl/nieruchomosci/mieszkanie-gdansk-piecki-migowo-franciszka-rakoczego/ob/37110047,gratka-37110047,1,gratka
https://gratka.pl/nieruchomosci/mieszkanie-gdansk-brzezno-kobieli-4/ob/37426883,gratka-37426883,1,gratka
https://gratka.pl/nieruchomosci/mieszkanie-gdansk-ujescisko-lostowice-sliwkowa/ob/37287007,gratka-37287007,1,gratka
https://gratka.pl/nieruchomosci/mieszkanie-gdansk-brzezno-kobieli-4/ob/37426877,gratka-37426877,1,gratka
https://gratka.pl/nieruchomosci/mieszkanie-gdansk-ujescisko-lostowice-sliwkowa/ob/32766263,gratka-32766263,1,gratka
https://gratka.pl/nieruchomosci/mieszkanie-pomorskie-gdansk-kamienna-grobla/ob/38519605,gratka-38519605,1,gratka
https://gratka.pl/nieruchomosci/mieszkanie-gdansk-srodmiescie-lastadia/ob/44810047,gratka-44810047,1,gratka
https://gratka.pl/nieruchomosci/mieszkanie-gdansk-srodmiescie-sienna-grobla/ob/44203835,gratka-44203835,1,gratka
https://gratka.pl/nieruchomosci/mieszkanie-pomorskie-gdansk-kamienna-grobla/ob/38519603,gratka-38519603,1,gratka
https://gratka.pl/nieruchomosci/mieszkanie-gdansk-aniolki-dantyszka/ob/43210613,gratka-43210613,1,gratka
