offer_id,source,url,price_amount,price_currency,price_per_m2,city,lat,lon,area_m2,rooms
4zmSY,otodom,https://www.otodom.pl/pl/oferta/gotowe-2-pokoje-10min-centrum-parking-i-boks-widok-na-las-ID4zmSY,400000.0,PLN,10811.0,Gdańsk,54.305026398923,18.607786730347,37.0,2
4yRFN,otodom,https://www.otodom.pl/pl/oferta/blisko-natury-przestronne-nowe-budownictwo-ID4yRFN,697000.0,PLN,11997.0,Gdańsk,54.3507096,18.5634143,58.1,2
4zCDN,otodom,https://www.otodom.pl/pl/oferta/2-pokojowe-wysoko-standard-nowe-budownictwo-ID4zCDN,512000.0,PLN,14708.0,Gdańsk,54.3093729,18.5915908,34.81,2
4zCDl,otodom,https://www.otodom.pl/pl/oferta/nowoczesne-2-pokojowe-mieszkanie-widok-na-zielen-ID4zCDl,450000.0,PLN,10438.0,Gdańsk,54.30309,18.58945,43.11,2
4zt1J,otodom,https://www.otodom.pl/pl/oferta/alfa-park-meszkanie-2-pokojowe-z-balkonem-ID4zt1J,759000.0,PLN,14941.0,Gdańsk,54.348976031857,18.552002191718,50.8,2
4zCCw,otodom,https://www.otodom.pl/pl/oferta/odbior-2026-sloneczne-parking-w-cenie-balkon-ID4zCCw,593800.0,PLN,10000.0,Gdańsk,54.41349,18.445,59.38,3
4zCCt,otodom,https://www.otodom.pl/pl/oferta/odbior-2026-0-prowizji-parking-w-cenie-balkon-ID4zCCt,475970.0,PLN,11000.0,Gdańsk,54.41203,18.44539,43.27,2
4zCCu,otodom,https://www.otodom.pl/pl/oferta/odbior-2026-garderoba-parking-w-cenie-balkon-ID4zCCu,587520.0,PLN,10200.0,Gdańsk,54.41203,18.44539,57.6,3
4zasq,otodom,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-38m2-ogrodek-bezposrednio-ID4zasq,553007.0,PLN,14223.0,Gdańsk,54.326012250362,18.616310711208,38.88,2
4ynRJ,otodom,https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-26m2-balkon-bez-prowizji-ID4ynRJ,789435.0,PLN,30235.0,Gdańsk,54.35739,18.66498,26.11,1
4zAXs,otodom,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-z-duzym-ogrodem-na-morenie-ID4zAXs,1069000.0,PLN,18954.0,Gdańsk,54.3509785,18.5878838,56.4,2
4wuQU,otodom,https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-32m2-balkon-bezposrednio-ID4wuQU,653914.0,PLN,19900.0,Gdańsk,54.355176161803,18.667151874625,32.86,1
4ytoF,otodom,https://www.otodom.pl/pl/oferta/szafarnia-apartament-z-widokiem-na-marine-ID4ytoF,3300000.0,PLN,27500.0,Gdańsk,54.3479,18.66072,120.0,5
4ztHF,otodom,https://www.otodom.pl/pl/oferta/gotowe-2-pokoje-akt-od-reki-parking-standard-premium-zobacz-ID4ztHF,400000.0,PLN,10811.0,Gdańsk,54.305343564609,18.607700904897,37.0,2
4zCyn,otodom,https://www.otodom.pl/pl/oferta/gotowe-4-pokoje-z-tarasem-11m2-umow-dni-otwarte-z-rabatami-garaz-boks-ID4zCyn,903000.0,PLN,12542.0,Gdańsk,54.34709,18.61714,72.0,4
4zCyc,otodom,https://www.otodom.pl/pl/oferta/gotowe-2-pokoje-z-balkonem-umow-dni-otwarte-z-rabatami-garaz-boks-ID4zCyc,596000.0,PLN,14537.0,Gdańsk,54.34709,18.61714,41.0,2
4y0UO,otodom,https://www.otodom.pl/pl/oferta/mieszkanie-w-kamienicy-serce-wrzeszcza-weranda-ID4y0UO,879000.0,PLN,13139.0,Gdańsk,54.3743215,18.6071596,66.9,3
4yop3,otodom,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-blisko-gdansk-srodmiescie-ID4yop3,629000.0,PLN,8546.0,Gdańsk,54.3317141,18.6367305,73.6,3
4zCxl,otodom,https://www.otodom.pl/pl/oferta/os-luna-osowa-swiatlo-przestrzen-i-wysoki-salon-ID4zCxl,649000.0,PLN,14660.0,Gdańsk,54.422278,18.4862056,44.27,2
4yP2r,otodom,https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkaniegdansk-kokoszki-ID4yP2r,549000.0,PLN,11909.0,Gdańsk,54.3556663,18.5114951,46.1,2
4zavt,otodom,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-balkon-piecki-migowo-morena-ID4zavt,499000.0,PLN,11393.0,Gdańsk,54.3583786,18.5869065,43.8,2
